"Agrostis capillaris"	"Briza media"	"Festuca rubra"	"Nardus stricta"	"Phleum rhaeticum"	"Poa pratensis"	"Poa supina"	"Trisetum flavescens"	"Luzula multiflora"	"Trifolium pratense"	"Alchemilla vulgaris=xant"	"Campanula scheuchzeri"	"Carum carvi"	"Crepis aurea"	"Crocus albiflorus"	"Leontodon hispidus"	"Leucanthemum vulgare"	"Plantago atrata"	"Plantago lanceolata"	"Potentilla erecta"	"Ranunculus acris acris"	"Rumex alpestris"	"Taraxacum officinale"	"Cerastium fontanum"	"Alopecurus pratensis"	"Trifolium badium"	"Trifolium thalii"	"Achillea millefolium"	"Bellis perennis"	"Chaerophyllum villarsii"	"Ranunculus montanus"	"Veronica chamaedrys"	"Peucedanum ostruthium"	"Centaurea nervosa"	"Poa alpina"	"Geranium sylvaticum"	"Dactylis glomerata"	"Trifolium montanum"	"Trifolium repens"	"Festuca pratensis"	"Poa chaixii"	"Deschampsia cespitosa"	"Trollius europaeus"	"Veratrum album"	"Plantago major"	"Veronica serpyllifolia"	"Anthoxanthum alpinum"	"Poa trivialis"	"Lotus corniculatus"	"Antennaria dioica"	"Bartsia alpina"	"Galium pumilum"	"Phyteuma orbiculare"	"Polygonum viviparum"	"Anthoxanthum odoratum"	"Potentilla aurea"	"Agropyron repens"	"Cirsium acaule"	"Myosotis alpestris"	"Sanguisorba officinalis"	"Stellaria graminea"	"Hieracium lactucella"	"Hieracium pilosella"	"Thymus pulegioides"	"Carex caryophyllea"	"Anthyllis vulneraria alp"	"Hippocrepis comosa"	"Plantago alpina"	"Ranunculus acri friesianus"	"Helianthemum alpestre"	"Vaccinium myrtillus"	"Carlina acaulis"	"Sesleria caerulea"	"Koeleria pyramidata"	"Carex montana"	"Plantago media"	"Phyteuma scheuchzeri"	"Euphrasia minima"	"Prunella vulgaris"	"Plantago serpentina"	"Calluna vulgaris"	"Polygala chamaebuxus"	"Carex sempervirens"	"Arnica montana"	"Polygala vulgaris"	"Erica carnea"	"Juniperus communis nana=alpina"	"Helictotrichon versicolor"	"Carduus defloratus"	"Gentiana verna"	"Laserpitium gaudinii"	"Scabiosa lucida"	"Gentiana acaulis"	"Festuca ovina"	"Carex ornithopoda"	"Luzula campestris"	"Rhinanthus minor"	"Leontodon autumnalis"	"Botrychium lunaria"	"Vaccinium vitis-idaea"	"Campanula barbata"	"Pinus cembra"	"Aster bellidiastrum"	"Lolium perenne"	"Chenopodium bonus-henric"	"Arrhenatherum  elatius"	"Lathyrus pratensis"	"Pimpinella saxifraga"	"Biscutella laevigata"	"Centaurea scabiosa"	"Pimpinella major"	"Poa badensis"	"Carex nigra"	"Carex pallescens"	"Trichophorum cespitosum"	"Eriophorum angustifolium"	"Carex pilulifera"	"Leontodon helveticus"	"Melampyrum sylvcaticum"	"Vaccinium gaultherioides"	"Carex echinata"	"Carex panicea"	"Juncus alpinus"	"Juncus filiformis"	"Luzula sudetica"	"Homogyne alpina"	"Carex flacca"	"Willemetia stipitata"	"Pinus mugo unicinata"	"Brachypodium pinnatum"	"Empetrum nigrum"	"Carex ferruginea"	"Pedicularis tuberosa"	"Solidago virgaurea min."	"Luzula luzulina"	"Carex lepidocarpa"	"Carex frigidea"	"Carex paupercula"	"Phyteuma betonicifolium"	"Triglochin palustris"	"Primula farinosa"	"Carex flava"	"Knautia dipsacifolia"	"Avenella felxuosa"	"Hieracium murorum"	"Luzula spicata"	"Geum montanum"	"Rhododendron ferrugineum"	"Carex davalliana"	"Tofieldia calyculata"	"Carex canescens"	"Cirsium spinosissimum"
"3_1_1C"	0.0684937222743036	NA	-0.0650376703502191	0.14853642994784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.219188350177477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0684937222743036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.219188350177477	NA	NA	0.0684937222743036	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0684937222743036	NA	NA	NA	NA	NA	0.0684937222743036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0684937222743036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0684937222743036	-0.0368667933835223	-0.336971385833861	0.222644402101563	0.0684937222743041	-0.0650376703502191	0.0684937222743036	0.0684937222743036	-0.113827834519651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_2A"	0.364966289404289	NA	0.0123590131605695	0.977439909204156	0.0123590131605695	NA	NA	NA	NA	0.364966289404289	-1.92766847273659	NA	NA	NA	NA	NA	NA	NA	NA	-0.275323059291211	0.417824121268734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.275323059291212	NA	NA	NA	NA	0.235502564474779	NA	NA	NA	NA	NA	NA	0.417824121268734	NA	-0.680788167399376	NA	NA	NA	NA	NA	-0.968470239851156	NA	NA	NA	NA	NA	-0.275323059291212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.275323059291211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.364966289404289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0123590131605693	NA	NA	NA	NA	-0.275323059291212	NA	NA	0.600145678062689	0.194680569954524	0.235502564474779	0.130142048816953	0.417824121268734	0.194680569954525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_2B"	-0.464319064890226	NA	0.0952967230451964	0.565300352290932	-0.0588539567820616	NA	NA	NA	NA	0.18348029569126	0.228828115669719	NA	NA	NA	NA	NA	NA	NA	NA	-0.464319064890226	0.0465065588757643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.228828115669719	NA	NA	NA	NA	0.00568456435550946	NA	NA	NA	NA	NA	NA	0.228828115669719	NA	-0.464319064890226	NA	NA	NA	NA	NA	-0.464319064890227	NA	NA	NA	NA	NA	-0.464319064890226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.228828115669719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18348029569126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0465065588757643	NA	NA	NA	NA	-0.464319064890226	NA	NA	0.315839492659349	-0.0224863126111874	0.228828115669719	0.228828115669719	-0.176636992438445	0.228828115669719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_2C"	-0.0912940663315371	NA	-0.273615623125492	0.227159664786997	-0.0912940663315371	NA	NA	NA	NA	-0.0912940663315371	0.131849484982673	NA	NA	NA	NA	NA	NA	NA	NA	0.131849484982673	-0.155832587469109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0912940663315371	NA	NA	NA	NA	0.131849484982673	NA	NA	NA	NA	NA	NA	0.131849484982673	NA	0.131849484982673	NA	NA	NA	NA	NA	0.131849484982673	NA	NA	NA	NA	NA	-0.155832587469109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131849484982673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0912940663315371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.338154144263063	NA	NA	NA	NA	0.131849484982673	NA	NA	0.314171041776627	-0.273615623125492	-0.155832587469108	-0.0504720718112823	0.131849484982673	0.131849484982673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_3A"	0.0547900102733614	NA	-0.232892062178419	0.160150525931187	-0.638357170286584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.23289206217842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0505705053844654	NA	NA	NA	NA	NA	NA	NA	NA	-0.232892062178419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0547900102733614	NA	NA	0.237111567067316	NA	NA	NA	NA	NA	NA	0.0888565648369672	NA	NA	0.277933561587571	NA	NA	0.237111567067316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.460255118381526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0547900102733609	-0.232892062178419	0.0547900102733609	NA	NA	0.0547900102733609	-0.232892062178419	NA	0.460255118381526	NA	-0.0505705053844654	NA	NA	0.0547900102733609	NA	0.0547900102733609	-0.638357170286584	0.237111567067316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_3B"	-0.173974039006776	NA	-0.056191003350393	0.0491695123074338	-0.173974039006776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.238512560144347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0843618803170894	NA	NA	NA	NA	NA	NA	NA	NA	-0.356295595800731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.356295595800731	NA	NA	0.385641748928646	NA	NA	NA	NA	NA	NA	-0.173974039006776	NA	NA	0.454634620415598	NA	NA	-0.643977668252512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742316692867379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0491695123074329	-0.056191003350393	-0.0561910033503925	NA	NA	0.0491695123074338	-0.356295595800731	NA	0.742316692867379	NA	-0.173974039006776	NA	NA	0.0491695123074334	NA	-0.0561910033503925	0.0491695123074338	0.385641748928646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_3C"	0.0897380886347596	NA	-0.0156224270230672	0.0897380886347596	0.0897380886347596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0925834681591953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0897380886347596	NA	NA	NA	NA	NA	NA	NA	NA	0.0897380886347596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0925834681591953	NA	NA	-0.133405462679451	NA	NA	NA	NA	NA	NA	0.0897380886347596	NA	NA	-0.0437933039897636	NA	NA	0.0510859342004801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0897380886347596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0897380886347596	0.0027267116451295	0.0027267116451295	NA	NA	-0.0925834681591953	-0.603409091925186	NA	0.0897380886347596	NA	-0.0437933039897636	NA	NA	-0.197943983817022	NA	-0.197943983817022	0.0897380886347596	0.559741717880495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_4A"	NA	NA	-0.204946122726029	0.0181974285881807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00477440825603948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0181974285881803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0181974285881803	NA	0.0181974285881807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0181974285881807	0.0181974285881807	0.0181974285881803	NA	NA	NA	NA	NA	0.0181974285881807	NA	NA	0.0181974285881807	0.0181974285881807	0.0181974285881803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_4B"	NA	NA	-0.608638542970091	0.0845086375898543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0845086375898538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0845086375898538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0845086375898538	NA	0.0845086375898543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0845086375898543	0.0845086375898543	0.0845086375898538	NA	NA	NA	NA	NA	0.0845086375898543	NA	NA	0.0845086375898543	-0.32095647051831	0.0845086375898538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_4C"	NA	NA	-0.582157587282386	0.11098959327756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0419967217906083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.228772628933943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00562907761973319	NA	0.11098959327756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11098959327756	0.11098959327756	0.11098959327756	NA	NA	NA	NA	NA	0.11098959327756	NA	NA	0.11098959327756	-0.582157587282386	0.11098959327756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_5A"	NA	NA	0.116604735031876	0.172929657632058	0.262541816321745	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.108391136494487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.584756044065459	NA	NA	NA	NA	-0.0251402561300362	NA	NA	NA	NA	NA	NA	NA	NA	-0.297073971613678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.297073971613678	NA	NA	0.233554279448493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.179290935957294	NA	NA	0.22617417215087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.108391136494487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.179290935957294	NA	0.0393982650075353	NA	NA	NA	0.262541816321745	NA	0.233554279448493	0.108391136494487	NA	NA	NA	NA	0.108391136494487	NA	-0.179290935957294	NA	NA	0.22617417215087	0.00303062083666061	-0.584756044065459	0.116604735031876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_5B"	NA	NA	-0.086289921105835	0.201392151345946	-0.26861147789979	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13282542737977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.556293550351571	NA	NA	NA	NA	-0.150828442243406	NA	NA	NA	NA	NA	NA	NA	NA	-0.268611477899789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.26861147789979	NA	NA	0.262016773162381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.373971993557616	NA	NA	0.542318738316539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.359997181522584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136853630208374	NA	-0.0454679265855802	NA	NA	NA	-0.0862899211058354	NA	0.262016773162381	-0.0454679265855802	NA	NA	NA	NA	-0.0862899211058354	NA	-0.268611477899789	NA	NA	0.542318738316539	0.0190705945519913	0.13282542737977	-0.0862899211058354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_5C"	NA	NA	-0.0870714852033432	0.0670791946239144	-0.626067985936031	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0567164075883682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0670791946239149	NA	NA	NA	NA	0.0670791946239149	NA	NA	NA	NA	NA	NA	NA	NA	0.0670791946239144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.626067985936031	NA	NA	0.136072066110866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0670791946239144	NA	NA	0.385532925742449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0670791946239144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0670791946239149	NA	-0.11524236217004	NA	NA	NA	-0.220602877827866	NA	0.131617715761486	0.221229874451173	NA	NA	NA	NA	0.0670791946239144	NA	0.0670791946239144	NA	NA	0.0670791946239144	-0.0507038410324689	0.0567164075883682	0.0670791946239149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_6A"	NA	NA	0.0992610498643431	0.132499691340077	-0.0498218654538776	NA	NA	NA	NA	NA	0.132499691340077	0.0992610498643431	NA	NA	NA	NA	NA	NA	NA	-0.560647489219869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.272965416768087	NA	NA	NA	NA	0.132499691340077	NA	NA	NA	NA	NA	NA	0.132499691340077	NA	-0.560647489219869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132499691340077	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132499691340077	NA	NA	NA	NA	NA	0.132499691340077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132499691340077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.560647489219869	0.132499691340077	-0.0906438599741328	NA	NA	NA	-0.0906438599741328	0.132499691340077	0.132499691340077	NA	NA	NA	NA	0.132499691340077	0.132499691340077	NA	NA	0.132499691340077	NA	NA	NA	NA	NA	0.132499691340077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_6B"	NA	NA	-0.152006493454153	0.151179765533593	-0.111184498933898	NA	NA	NA	NA	NA	0.0711370578600565	-0.622010122699889	NA	NA	NA	NA	NA	NA	NA	0.0711370578600565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.622010122699889	NA	NA	NA	NA	0.0711370578600565	NA	NA	NA	NA	NA	NA	0.0711370578600565	NA	0.0711370578600565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135675578997628	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.140129929347008	NA	NA	NA	NA	NA	0.166447237664381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135675578997628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0711370578600565	-0.00297091429366514	0.0711370578600565	NA	NA	NA	-0.334328050248108	0.0711370578600565	0.166447237664382	NA	NA	NA	NA	0.0711370578600565	0.0711370578600565	NA	NA	0.166447237664382	NA	NA	NA	NA	NA	0.0711370578600565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_6C"	NA	NA	0.0221571836197088	0.127517699277535	0.127517699277535	NA	NA	NA	NA	NA	0.127517699277535	0.0859055032147791	NA	NA	NA	NA	NA	NA	NA	-0.56562948128241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0956258520366746	NA	NA	NA	NA	0.127517699277535	NA	NA	NA	NA	NA	NA	0.127517699277535	NA	-0.56562948128241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0936161476018538	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.053409727123813	NA	NA	NA	NA	NA	0.30983925607149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0585248277905839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127517699277535	-0.0548038575164194	-0.0956258520366746	NA	NA	NA	-0.56562948128241	0.127517699277535	0.127517699277535	NA	NA	NA	NA	0.0221571836197092	0.127517699277535	NA	NA	0.127517699277535	NA	NA	NA	NA	NA	0.0221571836197092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_7B"	-0.0242123222634381	NA	NA	0.12993835756382	NA	NA	NA	NA	0.12993835756382	-0.717359502823383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12993835756382	NA	NA	NA	NA	NA	NA	NA	NA	0.12993835756382	NA	NA	NA	NA	NA	NA	0.0245778419059937	NA	NA	NA	NA	0.12993835756382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12993835756382	NA	NA	NA	NA	NA	NA	NA	NA	-0.786352374310335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00166358238311792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0523831992301345	0.312259914357775	NA	NA	NA	NA	0.0245778419059937	-0.0131624860768531	0.12993835756382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12993835756382	0.12993835756382	0.0609454860768688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_7C"	0.0356786990161222	NA	NA	0.0356786990161222	NA	NA	NA	NA	-0.0978526936084005	-0.146642857777833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0356786990161222	NA	NA	NA	NA	NA	NA	NA	NA	0.258822250330332	NA	NA	NA	NA	NA	NA	0.0356786990161218	NA	NA	NA	NA	0.0356786990161222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0356786990161218	NA	NA	NA	NA	NA	NA	NA	NA	-0.146642857777833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.146642857777833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0356786990161222	-0.0513326779735079	NA	NA	NA	NA	0.0356786990161218	-0.0978526936084008	0.0356786990161218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0356786990161222	0.0356786990161222	0.0356786990161218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_8B"	0.100942278639422	NA	0.324085829953631	1.06602317468301	NA	NA	NA	NA	-0.18673979381236	-0.18673979381236	-0.18673979381236	-0.18673979381236	NA	NA	NA	NA	NA	NA	NA	-0.186739793812359	NA	NA	NA	-0.18673979381236	NA	-0.18673979381236	NA	NA	NA	NA	NA	NA	NA	NA	0.100942278639422	NA	NA	-0.18673979381236	NA	NA	NA	0.62419042240397	NA	NA	NA	NA	0.169935150126374	NA	NA	NA	NA	NA	NA	-0.18673979381236	NA	-0.18673979381236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.18673979381236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.601717566551911	-0.18673979381236	-0.186739793812359	NA	NA	-0.18673979381236	NA	NA	NA	-0.186739793812359	NA	NA	NA	-0.18673979381236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_8C"	-0.322766835814014	NA	0.0826982722941514	0.265019829088106	NA	NA	NA	NA	0.0826982722941514	0.0826982722941514	0.0826982722941514	0.0380258322425586	NA	NA	NA	NA	NA	NA	NA	-0.20498380015763	NA	NA	NA	0.0380258322425586	NA	0.0826982722941514	NA	NA	NA	NA	NA	NA	NA	NA	0.0826982722941514	NA	NA	0.0826982722941514	NA	NA	NA	-0.140445279020059	NA	NA	NA	NA	0.188058787951977	NA	NA	NA	NA	NA	NA	0.0380258322425586	NA	0.0826982722941514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.610448908265794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.140445279020059	0.0826982722941514	0.0826982722941509	NA	NA	0.0826982722941514	NA	NA	NA	-0.140445279020059	NA	NA	NA	0.0826982722941514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
